neighbor_QUI,neighbor_CAR,neighbor_PAP,neighbor_OXA,numberOfPatients,neighbor_CF3,neighbor_PEN
0.0,0.7554369186124471,0.8343377811398085,0.9100232393187448,0.8415851564284504,0.714303416910419,0.8713607069635652
0.7554369186124471,0.0,0.7926364743558325,0.7718255858148603,0.764567113358493,0.831971310122374,0.9215624442251725
0.8343377811398085,0.7926364743558325,0.5417544807126601,0.7480896688142769,0.7546989569587101,0.7942899523469121,0.7402476702883506
0.9100232393187448,0.7718255858148603,0.7480896688142769,0.5381645469535038,0.871684374355555,0.8745576160324482,0.9482798002879713
0.8415851564284504,0.764567113358493,0.7546989569587101,0.871684374355555,0.5496695355927783,0.9431621564386229,1.0
0.714303416910419,0.831971310122374,0.7942899523469121,0.8745576160324482,0.9431621564386229,0.5496695355927783,0.9348383558806203
0.8713607069635652,0.9215624442251725,0.7402476702883506,0.9482798002879713,1.0,0.9348383558806203,0.0
