isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta,pc_enterob
0.5680495613243116,0.5680495613243116,0.5680495613243116,0.5680495613243116,0.5680495613243116
0.9444667035039034,0.5680495613243116,0.7625447452302109,0.8097315402433893,0.9444667035039034
0.5783986031815903,0.7625447452302109,0.0,0.7308102151258447,0.5783986031815903
0.7897619348383902,0.8097315402433893,0.7308102151258447,0.5663484869738005,0.7897619348383902
0.5680495613243116,1.0,0.5863080176787737,0.8486981550124345,0.5680495613243116
