isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.0,0.0,0.0,0.0,0.0
0.8533202199686958,0.0,0.5690730490371871,0.4410183447175729,0.0
0.6951157714196615,0.5690730490371871,0.0,0.5424705099219794,0.0
0.7099927436717021,0.4410183447175729,0.5424705099219794,0.0,0.0
1.0,0.0,0.0,0.0,0.0
