isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.0,8.330976576330873,8.344535562870856,8.33493540451773,8.315339204992789
1.6632168705555563,0.0,2.196311735288929,2.381268945242176,3.044669575977788
1.8559568786641822,2.196311735288929,0.0,2.143351905611146,3.685863091587082
1.8225950640337907,2.381268945242176,2.143351905611146,0.23734844886860718,4.074841288442066
1.3546971517160973,3.044669575977788,3.685863091587082,4.074841288442066,0.0
