neighbor_PAP,neighbor_CAR,AMG,numberOfPatients,neighbor_QUI,neighbor_GLI,neighbor_CF4,ATF,neighbor_CF3,LIN,CF2,TTC,PEN,isVM,GCC
0.0,2.457915064633495,7.3115137313721545,2.5766841728399603,2.629594917780276,2.5852209407674605,7.322584302237279,2.2878078086587728,4.266969672341365,4.554065754065753,6.7179519104700915,7.629924086820285,2.666391344217529,4.428911022810753,6.7846894787832035
2.457915064633495,0.0,6.679988977329117,2.2829707087969293,2.8837844707250455,1.9708257552373734,7.223490553826867,2.4580953544020403,3.928029427915946,0.6666666666666667,6.269897540983608,7.351926817544808,2.540207508122378,3.832687072369096,0.0
7.3115137313721545,6.679988977329117,0.0,7.963613499564113,9.67558453060454,9.670960401205937,0.0,10.639120647752362,0.0,0.0,0.0,0.0,9.80309838713712,0.6590236223194333,0.0
2.5766841728399603,2.2829707087969293,7.963613499564113,0.0,3.041521276776205,2.6137485816156953,7.9995267944937645,2.930900368506019,4.237712880647378,0.8333333333333333,3.0428571428571427,8.157761429078576,2.423304952689795,3.5753240261232926,8.736813744982316
2.629594917780276,2.8837844707250455,9.67558453060454,3.041521276776205,0.6629597169433098,2.6628116058518105,9.349204941532822,2.374988576873162,4.563915954434241,0.8571428571428572,11.220648323714293,10.21187979954247,2.546958770567305,2.297259323312608,8.202156475789932
2.5852209407674605,1.9708257552373734,9.670960401205937,2.6137485816156953,2.6628116058518105,0.0,9.24665837172908,2.2977847572455508,4.224423819074367,2.3609448884797253,7.033333333333333,9.709898088381063,2.01812374689203,1.8609108234084644,7.437282744157165
7.322584302237279,7.223490553826867,0.0,7.9995267944937645,9.349204941532822,9.24665837172908,0.0,10.507979810951078,0.0,0.0,0.0,1.887379141862766e-15,9.727398880484364,2.2542009315369596,0.0
2.2878078086587728,2.4580953544020403,10.639120647752362,2.930900368506019,2.374988576873162,2.2977847572455508,10.507979810951078,0.0,4.999774026899993,4.2501530636029505,8.618670411241297,10.216695066727542,2.007807276401702,1.901042750464701,4.050000000000001
4.266969672341365,3.928029427915946,0.0,4.237712880647378,4.563915954434241,4.224423819074367,0.0,4.999774026899993,0.0,0.0,0.0,0.0,4.658449329897492,8.273893832314483,0.0
4.554065754065753,0.6666666666666667,0.0,0.8333333333333333,0.8571428571428572,2.3609448884797253,0.0,4.2501530636029505,0.0,0.0,0.0,0.0,6.7274273122629396,0.06198095868077569,0.0
6.7179519104700915,6.269897540983608,0.0,3.0428571428571427,11.220648323714293,7.033333333333333,0.0,8.618670411241297,0.0,0.0,0.0,0.0,8.181104950018595,0.09847103392396916,0.0
7.629924086820285,7.351926817544808,0.0,8.157761429078576,10.21187979954247,9.709898088381063,1.887379141862766e-15,10.216695066727542,0.0,0.0,0.0,2.0000000000000013,9.74211537432156,1.086620073330137,0.0
2.666391344217529,2.540207508122378,9.80309838713712,2.423304952689795,2.546958770567305,2.01812374689203,9.727398880484364,2.007807276401702,4.658449329897492,6.7274273122629396,8.181104950018595,9.74211537432156,0.8906959596889664,2.1960200869109814,3.35803564448125
0.6504673959950296,0.5928664458762648,0.41425731417924705,0.5752685120075469,0.4698505728603918,0.4782913601016541,0.39406729042627797,0.4783903308063254,0.944344408399358,0.3505201803708543,0.35527077419508235,0.4973927061032376,0.5157022864674498,0.0,0.3505201803708543
6.7846894787832035,0.0,0.0,8.736813744982316,8.202156475789932,7.437282744157165,0.0,4.050000000000001,0.0,0.0,0.0,0.0,3.35803564448125,0.093290439656737,0.0
