AMG,ATF,CF2,GCC,LIN,OTR,PEN,TTC,pc_enteroc,isVM,neighbor_CAR,neighbor_CF4,neighbor_GLI,neighbor_MAC,neighbor_PAP,neighbor_QUI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610030364128616,1.2251360530399402,7.3115137313721545,9.670960401205937,9.67558453060454,5.578324334888762,6.679988977329117,7.963613499564113
0.0,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,0.0,2.2561803456303875,2.8203133622574663,7.322584302237279,9.24665837172908,9.349204941532822,7.724469611214871,7.223490553826867,7.9995267944937645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06396037277420397,0.6280933894012825,4.554065754065753,2.3609448884797253,0.8571428571428572,0.6666666666666667,0.6666666666666667,0.8333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09526985375016528,0.6594028703772438,6.7846894787832035,7.437282744157165,8.202156475789932,0.6666666666666666,0.0,8.736813744982316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802113917722795,0.944344408399358,8.053740932270342,9.408555900621117,10.003283640783641,2.7414876948197593,7.1208539173245065,8.487948815889991
0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.12824677369966642,4.04589346241616,2.7517207134960637,2.039963350263551,2.7688017558192453,2.041935174881761,1.7313400524530271,3.0631210765640775
0.0,1.887379141862766e-15,0.0,0.0,0.0,8.881784197001252e-16,2.0000000000000013,0.0,1.088599487423565,1.6527325040506438,7.629924086820285,9.709898088381063,10.21187979954247,7.418211454429985,7.351926817544808,8.157761429078576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10045044801739744,0.6645834646444759,6.7179519104700915,7.033333333333333,11.220648323714293,0.5000000000000001,6.269897540983608,3.0428571428571427
0.3000452542637986,0.2798552305108295,0.23630812045540583,0.23630812045540583,0.2640199177634027,0.23512047199934882,0.38318064618778913,0.24105871427963388,0.0,1.8805748165628628,0.5362553360795811,0.3640793001862056,0.3556385129449433,0.2755005195052871,0.47865438596081633,0.46105645209209845
8.30991916881488,8.28972914506191,8.246182035006486,8.246182035006486,8.273893832314483,8.24499438655043,8.39305456073887,8.250932628830714,1.8805748165628628,0.0,8.546129250630662,8.373953214737286,8.365512427496023,8.285374434056367,8.488528300511897,8.470930366643179
7.3115137313721545,7.322584302237279,4.554065754065753,6.7846894787832035,8.053740932270342,2.7517207134960637,7.629924086820285,6.7179519104700915,4.428911022810753,4.428911022810753,0.0,2.5852209407674605,2.629594917780276,2.9016967925132118,2.457915064633495,2.5766841728399603
9.670960401205937,9.24665837172908,2.3609448884797253,7.437282744157165,9.408555900621117,2.039963350263551,9.709898088381063,7.033333333333333,1.8609108234084644,1.8609108234084644,2.5852209407674605,0.0,2.6628116058518105,3.4604209054249138,1.9708257552373734,2.6137485816156953
9.67558453060454,9.349204941532822,0.8571428571428572,8.202156475789932,10.003283640783641,2.7688017558192453,10.21187979954247,11.220648323714293,2.297259323312608,2.297259323312608,2.629594917780276,2.6628116058518105,0.6629597169433098,3.1431837786440564,2.8837844707250455,3.041521276776205
5.578324334888762,7.724469611214871,0.6666666666666667,0.6666666666666666,2.7414876948197593,2.041935174881761,7.418211454429985,0.5000000000000001,0.6522127169128855,0.6522127169128855,2.9016967925132118,3.4604209054249138,3.1431837786440564,0.0,2.319939385211387,2.8179771515099805
6.679988977329117,7.223490553826867,0.6666666666666667,0.0,7.1208539173245065,1.7313400524530271,7.351926817544808,6.269897540983608,3.832687072369096,3.832687072369096,2.457915064633495,1.9708257552373734,2.8837844707250455,2.319939385211387,0.0,2.2829707087969293
7.963613499564113,7.9995267944937645,0.8333333333333333,8.736813744982316,8.487948815889991,3.0631210765640775,8.157761429078576,3.0428571428571427,3.5753240261232926,3.5753240261232926,2.5766841728399603,2.6137485816156953,3.041521276776205,2.8179771515099805,2.2829707087969293,0.0
