isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta,pc_enterob
0.0,8.33493540451773,8.518493071448317,8.359044668175686,8.339931108684363
1.8225950640337907,0.23734844886860718,2.5333220825543443,2.1806953645519145,1.8225950640337907
4.398486199031544,2.5333220825543443,0.855832100169392,2.682730960124342,4.398486199031544
2.2352463192989678,2.1806953645519145,2.682730960124342,0.1773969459949829,2.2352463192989678
8.339931108684363,1.4289040337011192,3.662712564166007,1.7247772326409008,0.0
