neighbor_QUI,neighbor_CAR,neighbor_PAP,neighbor_OXA,numberOfPatients,neighbor_CF3,neighbor_PEN
0.0,0.0,0.0,0.9662344445662808,0.0,0.0,0.9061614040256838
0.0,0.0,0.0,0.0,0.0,0.0,0.9060165952527834
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9662344445662808,0.0,0.0,0.0,0.9067071573200834,0.9147461368283865,0.949249128845489
0.0,0.0,0.0,0.9067071573200834,0.0,0.9481936151886824,1.0
0.0,0.0,0.0,0.9147461368283865,0.9481936151886824,0.0,0.9468384394469141
0.9061614040256838,0.9060165952527834,0.0,0.949249128845489,1.0,0.9468384394469141,0.0
