YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.4567461955049571,0.19948630957785773,0.3620021671876237
0.6407891264185801,0.0,0.6407891264185801,0.6407891264185801
0.19948630957785773,0.527236737925574,0.0,0.20677305610787033
0.3620021671876237,0.6407891264185801,0.20677305610787033,0.0
