isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta,pc_enterob
0.0,0.0,0.0,0.0,0.0
0.8474646753472931,0.0,0.3517644110899239,0.5738561139061219,0.8474646753472931
0.0,0.3517644110899239,0.0,0.34144824411907393,0.0
0.564910104512279,0.5738561139061219,0.34144824411907393,0.0,0.564910104512279
0.0,1.0,0.0,0.7066494404745615,0.0
