isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.8146013127934106,0.0,0.0,0.0
0.8320355325668344,0.0,0.0,0.0
