isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.6668927276305063,0.5168263149017513
0.8146013127934106,0.6668927276305063,0.0,0.6357173980265932
0.8320355325668344,0.5168263149017513,0.6357173980265932,0.0
