isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.5401661515582612,0.5401661515582612,0.5401661515582612,0.5401661515582612,0.5401661515582612
0.9044818089250429,0.5401661515582612,0.7894147716729618,0.7251961502214401,0.6190206355952212
0.8482468689456473,0.7894147716729618,0.5401661515582612,0.7716583298250095,0.5799734897081408
0.8681375688612479,0.7251961502214401,0.7716583298250095,0.5401661515582612,0.5611376147521195
1.0,0.6190206355952212,0.5799734897081408,0.5611376147521195,0.0
