isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta,pc_enterob
0.0,0.0,0.0,0.0,0.0
0.8240567395714244,0.0,0.3681681951537723,0.5107742947908294,0.8240567395714244
0.0,0.3681681951537723,0.0,0.0,0.0
0.525188835138063,0.5107742947908294,0.0,0.0,0.525188835138063
0.0,1.0,0.0,0.7850582688905863,0.0
