isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,8.359404521150587,8.373953214737286,8.3617798180627
1.645759241949299,0.0,2.101568969112013,2.3994337788608515
1.8609108234084644,2.101568969112013,0.0,2.179256652566097
1.783662121855973,2.3994337788608515,2.179256652566097,0.0
