isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,8.330976576330873,8.344535562870856,8.33493540451773
1.6632168705555563,0.0,2.196311735288929,2.381268945242176
1.8559568786641822,2.196311735288929,0.0,2.143351905611146
1.8225950640337907,2.381268945242176,2.143351905611146,0.23734844886860718
