YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.7144905239639671,1.0,0.8522749617004358
0.4719824372999941,0.0,0.4719824372999941,0.4719824372999941
1.0,0.6210039347535322,0.0,0.9973379372038401
0.8522749617004358,0.4719824372999941,0.9973379372038401,0.0
