YearOfAdmission,Gender,Age,SAPSIIIScore
0.0,0.9972252269200018,1.0,0.9986801566200801
0.9938140471761455,0.0,0.9938140471761455,0.9938140471761455
1.0,0.9960704890424982,0.0,0.9999779859330111
0.9986801566200801,0.9938140471761455,0.9999779859330111,0.0
