isVM,neighbor_OXA,neighbor_CAR,neighbor_Falta,pc_enterob
0.0,8.3617798180627,8.546129250630662,8.388383143478379,9.140425182272544
1.783662121855973,0.0,2.613521505292442,2.312017002241303,1.783662121855973
4.428911022810753,2.613521505292442,0.0,2.7098022221893263,4.428911022810753
2.284589782394817,2.312017002241303,2.7098022221893263,0.09647610998754741,2.284589782394817
9.140425182272544,1.5189843029348764,3.9572400872919475,1.8440591561242192,0.0
