neighbor_QUI,neighbor_CAR,neighbor_PAP,neighbor_OXA,numberOfPatients,neighbor_CF3,neighbor_PEN
0.0,0.0,0.842337484580856,0.9224478631188749,0.0,0.0,0.8837325804284557
0.0,0.0,0.0,0.0,0.0,0.8407245661417083,0.9429525734904959
0.842337484580856,0.0,0.0,0.0,0.0,0.0,0.0
0.9224478631188749,0.0,0.0,0.0,0.8694238244507536,0.8802520722176632,0.9494650329972301
0.0,0.0,0.0,0.8694238244507536,0.0,0.9410797435679767,1.0
0.0,0.8407245661417083,0.0,0.8802520722176632,0.9410797435679767,0.0,0.9005387923129082
0.8837325804284557,0.9429525734904959,0.0,0.9494650329972301,1.0,0.9005387923129082,0.0
