neighbor_QUI,neighbor_CAR,neighbor_PAP,neighbor_OXA,numberOfPatients,neighbor_CF3,neighbor_PEN
0.0,0.0,0.0,0.9224478631188749,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9429525734904959
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9224478631188749,0.0,0.0,0.0,0.0,0.0,0.9494650329972301
0.0,0.0,0.0,0.0,0.0,0.9410797435679767,1.0
0.0,0.0,0.0,0.0,0.9410797435679767,0.0,0.9005387923129082
0.0,0.9429525734904959,0.0,0.9494650329972301,1.0,0.9005387923129082,0.0
