isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.0,8.359404521150587,8.373953214737286,8.3617798180627,8.336047434848133
1.645759241949299,0.0,2.101568969112013,2.3994337788608515,3.09764598322402
1.8609108234084644,2.101568969112013,0.0,2.179256652566097,3.559684529593582
1.783662121855973,2.3994337788608515,2.179256652566097,0.0,3.9440297332341516
1.2886908097666039,3.09764598322402,3.559684529593582,3.9440297332341516,2.7431979051139797
