AMG,ATF,CF2,GCC,LIN,OTR,PEN,TTC,pc_enteroc,isVM,neighbor_CAR,neighbor_CF4,neighbor_GLI,neighbor_MAC,neighbor_PAP,neighbor_QUI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519151851485903,1.2204029127812106,7.548300822570132,9.77881217134972,9.505184940621813,5.994846099390095,6.756068790132926,8.038657088288748
0.0,0.0,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,2.200057351314313,2.768545078946934,7.354064797871346,9.481943899681584,9.155811867242804,7.853761445071311,7.093145711125838,8.215156320410586
0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.08216771617485785,1.3013221104741453,2.1996057371610034,3.3998290552482855,1.4603007518796993,1.4695345788483554,0.47209302325581415,1.739950967813256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09182925065438763,0.6603169782870083,8.011889138318079,6.6086745833833955,8.052380952380952,0.6666666666666666,0.0,11.160014072923138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037120286001086,0.9721997562327293,7.602989339471898,9.264971545161762,9.862250951662716,7.22619517219127,7.059676532129622,8.595489973181486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.15509136243049426,4.552745855243454,1.2936220019304905,1.8728468588655507,2.458578154791781,1.436774743596445,1.6076931547878743,1.3081903922467755
0.0,2.1094237467877974e-15,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.0704554493092977,1.6389431769419185,7.663908125006791,9.886524598891622,9.952318055470412,6.3875727670681,7.157330400946537,8.01581360941155
0.0,0.0,0.0,0.0,0.0,3.3306690738754696e-16,0.0,3.0000000000000004,0.1112954283919253,0.679783156024546,6.283730158730159,7.1875,10.966159060091856,0.0,6.286357569330782,2.932312925170068
0.3078797010667944,0.28254320067091165,0.24097550470891638,0.241371387527602,0.27066671611034154,0.24097550470891638,0.3838892022544429,0.2453302157144588,0.0,1.930439060293116,0.5403288961050632,0.36795491880234477,0.3600231237565352,0.28029986469835955,0.47903303967856536,0.4668549301132824
8.230136474257966,8.204799973862082,8.163232277900088,8.163628160718773,8.192923489301513,8.163232277900088,8.306145975445615,8.16758698890563,1.930439060293116,0.0,8.462585669296235,8.290211691993516,8.282279896947706,8.202556637889531,8.401289812869736,8.389111703304453
7.548300822570132,7.354064797871346,2.1996057371610034,8.011889138318079,7.602989339471898,1.2936220019304905,7.663908125006791,6.283730158730159,4.363286662124143,4.363286662124143,0.0,2.613238704903414,2.5713396034112996,2.891220910708621,2.448868656855615,2.575345103222261
9.77881217134972,9.481943899681584,3.3998290552482855,6.6086745833833955,9.264971545161762,1.8728468588655507,9.886524598891622,7.1875,1.8598022471738362,1.8598022471738362,2.613238704903414,0.0,2.68515438286947,3.3582517864409325,1.966296670023353,2.5116469407095425
9.505184940621813,9.155811867242804,1.4603007518796993,8.052380952380952,9.862250951662716,2.458578154791781,9.952318055470412,10.966159060091856,2.347922213263688,2.347922213263688,2.5713396034112996,2.68515438286947,1.523824345216378,3.148670930312028,2.8410905413698724,3.002424447486004
5.994846099390095,7.853761445071311,1.4695345788483554,0.6666666666666666,7.22619517219127,1.436774743596445,6.3875727670681,0.0,0.6040172462959905,0.6040172462959905,2.891220910708621,3.3582517864409325,3.148670930312028,0.0,2.3973800224142883,2.7248942423615956
6.756068790132926,7.093145711125838,0.47209302325581415,0.0,7.059676532129622,1.6076931547878743,7.157330400946537,6.286357569330782,3.9443364359736375,3.9443364359736375,2.448868656855615,1.966296670023353,2.8410905413698724,2.3973800224142883,0.28397330242645435,2.3351870182305823
8.038657088288748,8.215156320410586,1.739950967813256,11.160014072923138,8.595489973181486,1.3081903922467755,8.01581360941155,2.932312925170068,3.480111699455009,3.480111699455009,2.575345103222261,2.5116469407095425,3.002424447486004,2.7248942423615956,2.3351870182305823,0.0
