isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.7000874938480888,0.4973259692677859
0.8543391480286542,0.7000874938480888,0.0,0.6499498733161991
0.8853538943876341,0.4973259692677859,0.6499498733161991,0.0
