isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.0,8.314014383376078,8.327177487097376,8.320150567065706,8.296595539353909
1.643671257918666,0.0,2.0751200215208927,2.417632123136963,3.070630999936128
1.8466383355857952,2.0751200215208927,0.0,2.1541866710881767,3.5433246595273866
1.802667873479756,2.417632123136963,2.1541866710881767,0.0,3.9403902764719687
1.304664982355029,3.070630999936128,3.5433246595273866,3.9403902764719687,1.1102230246251565e-16
