isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.8632261259844513,0.0,0.0,0.0
0.8864715568835216,0.0,0.0,0.0
