isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,8.314014383376078,8.327177487097376,8.320150567065706
1.643671257918666,0.0,2.0751200215208927,2.417632123136963
1.8466383355857952,2.0751200215208927,0.0,2.1541866710881767
1.802667873479756,2.417632123136963,2.1541866710881767,0.0
