isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.8456422642225887,0.0,0.0,0.0
0.9002396978310359,0.0,0.0,0.0
