isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA
0.0,0.0,0.0,0.0
1.0,0.0,0.684155663020996,0.5078837401624395
0.8456422642225887,0.684155663020996,0.0,0.6354164955191293
0.9002396978310359,0.5078837401624395,0.6354164955191293,0.0
