isVM,neighbor_AMG,neighbor_CF4,neighbor_OXA,neighbor_LIN
0.0,0.0,0.0,0.0,0.0
0.8008262110341506,0.0,0.5606484150907591,0.3982716716176074,0.0
0.6841771828539315,0.5606484150907591,0.0,0.520496894409938,0.0
0.7090146046667786,0.3982716716176074,0.520496894409938,0.0,0.0
1.0,0.0,0.0,0.0,0.0
