AMG,ATF,CF2,GCC,LIN,OTR,PEN,TTC,pc_enteroc,isVM,neighbor_CAR,neighbor_CF4,neighbor_GLI,neighbor_MAC,neighbor_PAP,neighbor_QUI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185211091491453,1.1866129539630803,7.548440403817237,9.84419274578849,9.441546064539176,5.152346174479373,7.054537280943932,8.103385451829546
0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,1.9984014443252818e-15,0.0,2.2929441519872635,2.8610359968011987,7.450798234636473,9.41183198470087,9.346572163236974,7.5874534926639985,7.224976653550715,8.009952420835958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.08491172649276002,1.3017971369903412,2.287637833032237,3.426608594057629,1.5668934240362813,1.4528898695481756,1.1353057199211045,1.7507254812235056
0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.06709673538182692,0.635188580195762,6.440921914578596,0.75,3.314285714285714,0.6666666666666666,0.0,5.368380244544754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39337952007557886,0.9614713648895139,7.688216224530266,9.269282363168234,9.773124716102657,5.779039528232778,7.417013904133579,8.425127948467118
0.0,6.661338147750939e-16,0.0,2.220446049250313e-16,0.0,0.0,1.1102230246251565e-15,3.3306690738754696e-16,0.15788023021688236,5.145205258416311,2.5942413518726797,2.210562539222592,2.5808868893309347,1.7383046061314258,1.8975485229620896,2.0365608562182085
0.0,1.9984014443252818e-15,0.0,0.0,0.0,1.1102230246251565e-15,0.0,0.0,1.0378509680242094,1.6059428128381443,7.8121755542271725,9.845937906912633,9.981811956666727,6.448282886672439,7.195463821714587,8.277807371955024
0.0,0.0,2.220446049250313e-16,0.0,0.0,3.3306690738754696e-16,0.0,3.0,0.1047148322632716,0.6728066770772066,9.105555555555556,8.625000000000002,10.598379417223594,0.6666666666666667,5.82598158717412,6.1535714285714285
0.2822844623673211,0.2628862042517234,0.2181514457402427,0.21854732855892844,0.24665500868561097,0.21775556292155707,0.363836323016569,0.2213185082897281,0.0,1.8728004926462984,0.5175048371363894,0.34354732855892844,0.3387260413742207,0.2565520791527527,0.45706672681704397,0.44154246485572735
8.28327269667925,8.26387443856365,8.219139680052171,8.219535562870856,8.247643242997539,8.218743797233484,8.364824557328497,8.222306742601656,1.8728004926462984,0.0,8.518493071448317,8.344535562870856,8.339714275686148,8.25754031346468,8.458054961128973,8.442530699167655
7.548440403817237,7.450798234636473,2.287637833032237,6.440921914578596,7.688216224530266,2.5942413518726797,7.8121755542271725,9.105555555555556,4.398486199031544,4.398486199031544,0.855832100169392,2.662617953536215,2.533183060501117,3.0147049346566552,2.4525002172325925,2.600494763155222
9.84419274578849,9.41183198470087,3.426608594057629,0.75,9.269282363168234,2.210562539222592,9.845937906912633,8.625000000000002,1.8559568786641822,1.8559568786641822,2.662617953536215,0.0,2.709308386761505,3.504558443730453,1.9783285780951037,2.490757294019782
9.441546064539176,9.346572163236974,1.5668934240362813,3.314285714285714,9.773124716102657,2.5808868893309347,9.981811956666727,10.598379417223594,2.3537708129637958,2.3537708129637958,2.533183060501117,2.709308386761505,1.3675528844842861,3.2678332943452992,2.928958565950635,3.023379811636304
5.152346174479373,7.5874534926639985,1.4528898695481756,0.6666666666666666,5.779039528232778,1.7383046061314258,6.448282886672439,0.6666666666666667,0.6340821895707033,0.6340821895707033,3.0147049346566552,3.504558443730453,3.2678332943452992,0.0,2.379195465141226,2.7889084313498493
7.054537280943932,7.224976653550715,1.1353057199211045,0.0,7.417013904133579,1.8975485229620896,7.195463821714587,5.82598158717412,3.894241496326633,3.894241496326633,2.4525002172325925,1.9783285780951037,2.928958565950635,2.379195465141226,0.19668021347518638,2.302598676214968
8.103385451829546,8.009952420835958,1.7507254812235056,5.368380244544754,8.425127948467118,2.0365608562182085,8.277807371955024,6.1535714285714285,3.5588697996184497,3.5588697996184497,2.600494763155222,2.490757294019782,3.023379811636304,2.7889084313498493,2.302598676214968,0.7853330492720118
